epoch,loss,train_acc,val_acc,grad_total,grad_k,grad_w,sec,sel
0,2.3234,0.090402,0.097656,0.53382,0,0,0.81506,0.12109
1,2.3062,0.089844,0.10547,0.19499,0,0,0.88349,
2,2.3048,0.090402,0.10547,0.18976,0,0,0.95904,
3,2.3043,0.090402,0.10547,0.17627,0,0,0.984,0.12109
4,2.3034,0.095982,0.09375,0.18763,0,0,1.0622,
5,2.3031,0.10714,0.09375,0.20596,0,0,0.78434,
6,2.303,0.10714,0.09375,0.15147,0,0,0.8841,0.12109
7,2.3028,0.10714,0.09375,0.13492,0,0,0.72232,
8,2.3027,0.10714,0.09375,0.12358,0,0,0.75048,
9,2.3027,0.10714,0.09375,0.12563,0,0,1.4728,0.12109
10,2.3025,0.10714,0.09375,0.099129,0,0,0.82264,
11,2.3026,0.10714,0.09375,0.090512,0,0,0.80232,
12,2.3025,0.10714,0.09375,0.10715,0,0,0.85402,0.12109
13,2.3026,0.10714,0.09375,0.10328,0,0,0.88227,
14,2.3025,0.10714,0.09375,0.051467,0,0,0.74531,
15,2.3025,0.10714,0.09375,0.058456,0,0,0.98155,0.12109
16,2.3025,0.10714,0.09375,0.080726,0,0,0.73097,
17,2.3025,0.10714,0.09375,0.056958,0,0,0.67756,
18,2.3025,0.10714,0.09375,0.054417,0,0,0.79222,0.12109
19,2.3025,0.10714,0.09375,0.074082,0,0,0.6872,
20,2.3025,0.10714,0.09375,0.07113,0,0,0.75076,
21,2.3025,0.10714,0.09375,0.0699,0,0,1.0129,0.12109
22,2.3025,0.10714,0.09375,0.050893,0,0,0.88061,
23,2.3025,0.10714,0.09375,0.067136,0,0,0.70373,
24,2.3025,0.10714,0.09375,0.067758,0,0,0.85752,0.12109
25,2.3025,0.10714,0.09375,0.070775,0,0,0.71153,
26,2.3025,0.10714,0.09375,0.057355,0,0,0.82706,
27,2.3025,0.10714,0.09375,0.068831,0,0,0.86642,0.12109
28,2.3025,0.10714,0.09375,0.078107,0,0,0.6927,
29,2.3025,0.10714,0.09375,0.063354,0,0,1.0737,0.12109
